"","SITIO","LONG","LAT","VIA_SENTIDO","DATA","VMD"
"8698","01385237",-38.549178,-3.748622,"AV. JOSE BASTOS [N-S]","2019-05",27834
"8699","01385238",-38.498636,-3.736147,"AV. SANTOS DUMONT [O-L]","2019-05",23919
"8700","01385239",-38.498368,-3.736112,"AV. DESEMBARGADOR MOREIRA [N-S]","2019-05",7051
"8701","01385241",-38.49348,-3.737728,"AV. SEN. VIRGILIO TAVORA [N-S]","2019-05",11175
"8702","01385243",-38.492422,-3.734861,"AV. DOM LUIS [L-O]","2019-05",36594
"8703","01385244",-38.486929,-3.735896,"AV. JULIO ABREU [L-O]","2019-05",37290
"8704","01385246",-38.502774,-3.734858,"AV. SANTOS DUMONT [O-L]","2019-05",3027
"8705","01385247",-38.501806,-3.735167,"AV. SANTOS DUMONT [O-L]","2019-05",1656
"8706","01385248",-38.500803,-3.735494,"AV. SANTOS DUMONT [O-L]","2019-05",2860
"8707","01385249",-38.499902,-3.735787,"AV. SANTOS DUMONT [O-L]","2019-05",1789
"8708","01385250",-38.498818,-3.736137,"AV. SANTOS DUMONT [O-L]","2019-05",3125
"8709","01385251",-38.497831,-3.736464,"AV. SANTOS DUMONT [O-L]","2019-05",3203
"8710","01385252",-38.496983,-3.736738,"AV. SANTOS DUMONT [O-L]","2019-05",1432
"8711","01385253",-38.495918,-3.737083,"AV. SANTOS DUMONT [O-L]","2019-05",2676
"8712","01385254",-38.494942,-3.7374,"AV. SANTOS DUMONT [O-L]","2019-05",1712
"8713","01385255",-38.493956,-3.737724,"AV. SANTOS DUMONT [O-L]","2019-05",3037
"8714","01385256",-38.493031,-3.738022,"AV. SANTOS DUMONT [O-L]","2019-05",1870
"8715","01385257",-38.492078,-3.738331,"AV. SANTOS DUMONT [O-L]","2019-05",4799
"8716","01385258",-38.491094,-3.738651,"AV. SANTOS DUMONT [O-L]","2019-05",1898
"8717","01385259",-38.490138,-3.738949,"AV. SANTOS DUMONT [O-L]","2019-05",1929
"8718","01385261",-38.486384,-3.735816,"AV. JULIO ABREU [L-O]","2019-05",2259
"8719","01385262",-38.487645,-3.735865,"AV. JULIO ABREU [L-O]","2019-05",3059
"8720","01385264",-38.488919,-3.735922,"AV. DOM LUIS [L-O]","2019-05",5475
"8721","01385265",-38.48997,-3.735615,"AV. DOM LUIS [L-O]","2019-05",2140
"8722","01385266",-38.491024,-3.735272,"AV. DOM LUIS [L-O]","2019-05",2403
"8723","01385267",-38.491864,-3.735,"AV. DOM LUIS [L-O]","2019-05",4213
"8724","01385268",-38.492929,-3.73465,"AV. DOM LUIS [L-O]","2019-05",4145
"8725","01385269",-38.494023,-3.734294,"AV. DOM LUIS [L-O]","2019-05",1950
"8726","01385270",-38.494939,-3.733991,"AV. DOM LUIS [L-O]","2019-05",2689
"8727","01385271",-38.495974,-3.733667,"AV. DOM LUIS [L-O]","2019-05",2303
"8728","01385272",-38.496625,-3.733451,"AV. DOM LUIS [L-O]","2019-05",3546
"8729","01385274",-38.498914,-3.732732,"AV. DOM LUIS [L-O]","2019-05",1770
"8730","01385275",-38.499817,-3.732432,"AV. DOM LUIS [L-O]","2019-05",2953
"8731","01385276",-38.500791,-3.732118,"AV. DOM LUIS [L-O]","2019-05",4027
"8732","01385278",-38.524084,-3.738699,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",2946
"8733","01385279",-38.522906,-3.738964,"AV. ANTONIO SALES [O-L]","2019-05",2447
"8734","01385280",-38.521941,-3.739377,"AV. ANTONIO SALES [O-L]","2019-05",2395
"8735","01385281",-38.520982,-3.739687,"AV. ANTONIO SALES [O-L]","2019-05",1842
"8736","01385282",-38.519853,-3.740053,"AV. ANTONIO SALES [O-L]","2019-05",3335
"8737","01385283",-38.51869,-3.740422,"AV. ANTONIO SALES [O-L]","2019-05",2149
"8738","01385284",-38.51768,-3.740739,"AV. ANTONIO SALES [O-L]","2019-05",1962
"8739","01385285",-38.516653,-3.741056,"AV. ANTONIO SALES [O-L]","2019-05",2834
"8740","01385286",-38.515458,-3.741431,"AV. ANTONIO SALES [O-L]","2019-05",2121
"8741","01385287",-38.514569,-3.741701,"AV. ANTONIO SALES [O-L]","2019-05",2096
"8742","01385288",-38.513511,-3.742046,"AV. ANTONIO SALES [O-L]","2019-05",2384
"8743","01385289",-38.512265,-3.742433,"AV. ANTONIO SALES [O-L]","2019-05",3692
"8744","01385290",-38.511274,-3.742736,"AV. ANTONIO SALES [O-L]","2019-05",1783
"8745","01385291",-38.509885,-3.743173,"AV. ANTONIO SALES [O-L]","2019-05",2415
"8746","01385293",-38.508084,-3.743731,"AV. ANTONIO SALES [O-L]","2019-05",2792
"8747","01385294",-38.506864,-3.744104,"AV. ANTONIO SALES [O-L]","2019-05",2548
"8748","01385295",-38.50588,-3.744415,"AV. ANTONIO SALES [O-L]","2019-05",2535
"8749","01385296",-38.504961,-3.744693,"AV. ANTONIO SALES [O-L]","2019-05",2075
"8750","01385297",-38.504103,-3.744953,"AV. ANTONIO SALES [O-L]","2019-05",3095
"8751","01385298",-38.503105,-3.745266,"AV. ANTONIO SALES [O-L]","2019-05",2178
"8752","01385299",-38.501998,-3.745609,"AV. ANTONIO SALES [O-L]","2019-05",2667
"8753","01385300",-38.501051,-3.745896,"AV. ANTONIO SALES [O-L]","2019-05",2595
"8754","01385301",-38.500101,-3.746194,"AV. ANTONIO SALES [O-L]","2019-05",1782
"8755","01385302",-38.499037,-3.746531,"AV. ANTONIO SALES [O-L]","2019-05",2393
"8756","01385303",-38.498261,-3.746774,"AV. ANTONIO SALES [O-L]","2019-05",1720
"8757","01385304",-38.497093,-3.747146,"AV. ANTONIO SALES [O-L]","2019-05",2168
"8758","01385305",-38.496091,-3.747451,"AV. ANTONIO SALES [O-L]","2019-05",2461
"8759","01385306",-38.494954,-3.747803,"AV. ANTONIO SALES [O-L]","2019-05",2025
"8760","01385308",-38.565811,-3.783394,"AV. GODOFREDO MACIEL [S-N]","2019-05",10526
"8761","01385309",-38.566393,-3.741886,"AV. JOVITA FEITOSA [L-O]","2019-05",5549
"8762","01385310",-38.507666,-3.801952,"AV. DEPUTADO PAULINO ROCHA [N-S]","2019-05",19484
"8763","01385311",-38.507536,-3.801976,"AV. DEPUTADO PAULINO ROCHA [S-N]","2019-05",18703
"8764","01385312",-38.58887,-3.713771,"AV. CORONEL CARVALHO [N-S]","2019-05",11142
"8765","01385313",-38.588719,-3.713993,"AV. CORONEL CARVALHO [S-N]","2019-05",10089
"8766","01385316",-38.539183,-3.749044,"AV. EDUARDO GIRAO [L-O]","2019-05",7093
"8767","01385317",-38.540463,-3.747528,"AV. EDUARDO GIRAO [L-O]","2019-05",7846
"8768","01385318",-38.536681,-3.750485,"AV. EDUARDO GIRAO [L-O]","2019-05",13160
"8769","01385319",-38.536933,-3.750621,"AV. EDUARDO GIRAO [O-L]","2019-05",8140
"8770","01385320",-38.532673,-3.752105,"AV. EDUARDO GIRAO [L-O]","2019-05",6363
"8771","01385321",-38.53292,-3.752189,"AV. EDUARDO GIRAO [O-L]","2019-05",8287
"8772","01385322",-38.588632,-3.780617,"R. VERBENA [N-S]","2019-05",12097
"8773","01385323",-38.587373,-3.781825,"R. ANSELMO NOGUEIRA [S-N]","2019-05",15314
"8774","01385324",-38.547493,-3.732047,"AV. BEZERRA DE MENEZES [L-O]","2019-05",19483
"8775","01385325",-38.513078,-3.775358,"AV. RAUL BARBOSA [N-S]","2019-05",35470
"8776","01385326",-38.512982,-3.775509,"AV. RAUL BARBOSA [S-N]","2019-05",37127
"8777","01385327",-38.566303,-3.736121,"AV. BEZERRA DE MENEZES [O-L]","2019-05",26656
"8778","01385328",-38.566239,-3.735916,"AV. BEZERRA DE MENEZES [L-O]","2019-05",26970
"8779","01385331",-38.552885,-3.749268,"R. PROFESSOR COSTA MENDES [L-O]","2019-05",13466
"8780","01385332",-38.505251,-3.723625,"AV. HIST. RAIMUNDO GIRAO [L-O]","2019-05",26240
"8781","01385333",-38.509437,-3.721652,"AV. HIST. RAIMUNDO GIRAO [L-O]","2019-05",21810
"8782","01385334",-38.509774,-3.721552,"AV. HIST. RAIMUNDO GIRAO [O-L]","2019-05",9851
"8783","01385335",-38.503886,-3.724717,"AV. MONSENHOR TABOSA [O-L]","2019-05",2364
"8784","01385336",-38.502936,-3.725027,"AV. ABOLICAO [O-L]","2019-05",2284
"8785","01385337",-38.501953,-3.725332,"AV. ABOLICAO [O-L]","2019-05",1903
"8786","01385338",-38.493671,-3.727145,"AV. ABOLICAO [O-L]","2019-05",1047
"8787","01385339",-38.492692,-3.726996,"AV. ABOLICAO [O-L]","2019-05",2040
"8788","01385340",-38.491931,-3.72687,"AV. ABOLICAO [O-L]","2019-05",1816
"8789","01385341",-38.493772,-3.727008,"AV. ABOLICAO [L-O]","2019-05",1858
"8790","01385342",-38.494575,-3.727134,"AV. ABOLICAO [L-O]","2019-05",2102
"8791","01385343",-38.495683,-3.727192,"AV. ABOLICAO [L-O]","2019-05",1817
"8792","01385347",-38.497803,-3.750927,"AV. PONTES VIEIRA [O-L]","2019-05",18095
"8793","01385348",-38.58257,-3.753239,"AV. CORONEL MATOS DOURADO [S-N]","2019-05",16739
"8794","01385349",-38.564636,-3.779231,"AV. GODOFREDO MACIEL [N-S]","2019-05",11158
"8795","01385350",-38.441226,-3.765697,"AV. DIOGUINHO [N-S]","2019-05",5164
"8796","01385351",-38.441158,-3.76567,"AV. DIOGUINHO [S-N]","2019-05",6309
"8797","01385352",-38.54822,-3.823852,"AV. PRES. COSTA E SILVA [L-O]","2019-05",27940
"8798","01385353",-38.50296,-3.736918,"R. TORRES CAMARA [O-L]","2019-05",14546
"8799","01385354",-38.571303,-3.801228,"AV. GODOFREDO MACIEL [S-N]","2019-05",22722
"8800","01385358",-38.532498,-3.732526,"R. GEN. SAMPAIO [S-N]","2019-05",1812
"8801","01385359",-38.532183,-3.731494,"R. GEN. SAMPAIO [S-N]","2019-05",3121
"8802","01385360",-38.531918,-3.730615,"R. GEN. SAMPAIO [S-N]","2019-05",1548
"8803","01385361",-38.531526,-3.729332,"R. GEN. SAMPAIO [S-N]","2019-05",1970
"8804","01385362",-38.531243,-3.728316,"R. GEN. SAMPAIO [S-N]","2019-05",1168
"8805","01385364",-38.572103,-3.712357,"AV. FRANCISCO SA [L-O]","2019-05",9013
"8806","01385365",-38.572443,-3.712287,"AV. FRANCISCO SA [O-L]","2019-05",8489
"8807","01385367",-38.558951,-3.7112,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",13286
"8808","01385368",-38.568513,-3.708303,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",15977
"8809","01385369",-38.568722,-3.708389,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",15403
"8810","01385370",-38.574294,-3.706073,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",17817
"8811","01385371",-38.574506,-3.70617,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",17108
"8812","01385374",-38.585875,-3.700807,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",14559
"8813","01385375",-38.585925,-3.700892,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",11591
"8814","01385376",-38.551894,-3.732936,"AV. BEZERRA DE MENEZES [L-O]","2019-05",15832
"8815","01385377",-38.552601,-3.733275,"AV. BEZERRA DE MENEZES [O-L]","2019-05",21035
"8816","01385378",-38.550821,-3.79645,"AV. BERNARDO MANUEL [N-S]","2019-05",20479
"8817","01385379",-38.550885,-3.797042,"AV. BERNARDO MANUEL [S-N]","2019-05",22469
"8818","01385380",-38.461956,-3.725757,"AV. CESAR CALS [S-N]","2019-05",6603
"8819","01385381",-38.462016,-3.725794,"AV. CESAR CALS [N-S]","2019-05",7211
"8820","01385382",-38.556651,-3.717615,"AV. FRANCISCO SA [L-O]","2019-05",13878
"8821","01385383",-38.549359,-3.752246,"AV. JOAO PESSOA [N-S]","2019-05",1422
"8822","01385384",-38.549595,-3.752597,"AV. JOAO PESSOA [S-N]","2019-05",17253
"8823","01385385",-38.538448,-3.790992,"AV. DR. SILAS MUNGUBA [L-O]","2019-05",18423
"8824","01385386",-38.538687,-3.790984,"AV. DR. SILAS MUNGUBA [O-L]","2019-05",12375
"8825","01385387",-38.556845,-3.717607,"AV. FRANCISCO SA [O-L]","2019-05",12671
"8826","01385390",-38.588059,-3.790456,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-05",19289
"8827","01385391",-38.588531,-3.790727,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-05",22782
"8828","01385392",-38.507062,-3.728629,"AV. RUI BARBOSA [N-S]","2019-05",8038
"8829","01385393",-38.507013,-3.728707,"R. TENENTE BENEVOLO [L-O]","2019-05",9831
"8830","01385396",-38.525764,-3.741356,"AV. AGUANAMBI [S-N]","2019-05",11
"8831","01385397",-38.525978,-3.741592,"AV. AGUANAMBI [N-S]","2019-05",321
"8832","01385398",-38.525416,-3.744775,"AV. AGUANAMBI [S-N]","2019-05",207
"8833","01385399",-38.52558,-3.745016,"AV. AGUANAMBI [N-S]","2019-05",52
"8834","01385400",-38.525177,-3.746105,"AV. AGUANAMBI [S-N]","2019-05",22615
"8835","01385401",-38.525338,-3.746167,"AV. AGUANAMBI [N-S]","2019-05",24339
"8836","01385402",-38.524615,-3.747249,"AV. AGUANAMBI [S-N]","2019-05",44
"8837","01385403",-38.524798,-3.747346,"AV. AGUANAMBI [N-S]","2019-05",571
"8838","01385404",-38.523879,-3.749699,"AV. AGUANAMBI [N-S]","2019-05",22
"8839","01385405",-38.523637,-3.749864,"AV. AGUANAMBI [S-N]","2019-05",480
"8840","01385406",-38.523401,-3.751266,"AV. AGUANAMBI [S-N]","2019-05",24605
"8841","01385407",-38.523628,-3.751301,"AV. AGUANAMBI [N-S]","2019-05",37825
"8842","01385409",-38.607351,-3.810087,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-05",26101
"8843","01385410",-38.607238,-3.810198,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-05",23396
"8844","AT007",-38.544827,-3.715037,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",16984
"8845","AT009",-38.540095,-3.716938,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",22840
"8846","AT015",-38.566565,-3.785408,"AV. GODOFREDO MACIEL [N-S]","2019-05",15926
"8847","AT037",-38.568336,-3.724721,"AV. DR. THEBERGE [N-S]","2019-05",18485
"8848","AT041",-38.568629,-3.815838,"AV. PRES. COSTA E SILVA [O-L]","2019-05",25173
"8849","AT042",-38.586833,-3.793013,"R. RAIMUNDO NERI [S-N]","2019-05",21203
"8850","AT044",-38.580692,-3.784699,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-05",8796
"8851","AT045",-38.594135,-3.796434,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-05",27440
"8852","AT046",-38.593981,-3.796534,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-05",27874
"8853","AT061",-38.59141,-3.703795,"AV. CORONEL CARVALHO [S-N]","2019-05",8995
"8854","AT077",-38.568388,-3.792774,"AV. GODOFREDO MACIEL [N-S]","2019-05",20314
"8855","AT078",-38.568083,-3.792658,"AV. GODOFREDO MACIEL [S-N]","2019-05",22208
"8856","AT087",-38.560894,-3.75726,"AV. AMERICO BARREIRA [L-O]","2019-05",33536
"8857","AT089",-38.573536,-3.808346,"AV. GODOFREDO MACIEL [S-N]","2019-05",19268
"8858","AT090",-38.591307,-3.757267,"AV. SEN. FERNANDES TAVORA [L-O]","2019-05",11223
"8859","AT092",-38.5471,-3.737874,"AV. JOVITA FEITOSA [L-O]","2019-05",20558
"8860","AT095",-38.544828,-3.715092,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",11693
"8861","AT096",-38.540064,-3.716904,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",14846
"8862","AT200",-38.561371,-3.747916,"AV. ENG. HUMBERTO MONTE [L-O]","2019-05",10523
"8863","AT207",-38.557779,-3.762351,"AV. JOAO PESSOA [S-N]","2019-05",22086
"8864","AT208",-38.546516,-3.749166,"AV. JOAO PESSOA [S-N]","2019-05",18224
"8865","AT209",-38.480511,-3.726927,"AV. ALM. HENRIQUE SABOIA [N-S]","2019-05",9596
"8866","AT210",-38.481023,-3.729669,"AV. ALM. HENRIQUE SABOIA [S-N]","2019-05",5746
"8867","AT213",-38.494465,-3.845733,"AV. PE. PEDRO DE ALENCAR [S-N]","2019-05",11022
"8868","AT214",-38.473656,-3.747737,"R. ANDRADE FURTADO [O-L]","2019-05",18296
"8869","AT217",-38.559904,-3.74059,"AV. JOVITA FEITOSA [O-L]","2019-05",16594
"8870","AT223",-38.57063,-3.785863,"R. NEREU RAMOS [O-L]","2019-05",13150
"8871","AT224",-38.593695,-3.779231,"R. VITAL BRASIL [L-O]","2019-05",20841
"8872","AT225",-38.58457,-3.782563,"R. EMILIO DE MENEZES [O-L]","2019-05",12837
"8873","AT226",-38.472159,-3.734897,"R. FAUSTO CABRAL [L-O]","2019-05",13127
"8874","AT227",-38.484494,-3.734861,"AV. ALM. HENRIQUE SABOIA [N-S]","2019-05",11327
"8875","AT229",-38.50178,-3.753262,"AV. ALM. HENRIQUE SABOIA [S-N]","2019-05",25872
"8876","AT230",-38.495273,-3.726065,"AV. BEIRA MAR [O-L]","2019-05",5884
"8877","AT231",-38.481427,-3.801892,"R. CRISANTO MOREIRA DA ROCHA [S-N]","2019-05",4902
"8878","AT232",-38.481376,-3.80136,"R. CRISANTO MOREIRA DA ROCHA [N-S]","2019-05",8146
"8879","AT233",-38.544203,-3.734519,"AV. JOSE JATAHY [S-N]","2019-05",13517
"8880","AT234",-38.544036,-3.736299,"AV. JOSE JATAHY [N-S]","2019-05",11113
"8881","AT235",-38.581439,-3.70286,"AV. PRES. CASTELO BRANCO [L-O]","2019-05",15633
"8882","AT236",-38.582784,-3.702366,"AV. PRES. CASTELO BRANCO [O-L]","2019-05",13319
"8883","AT909",-38.547137,-3.720801,"AV. FRANCISCO SA [O-L]","2019-05",354
"8884","AT911",-38.540012,-3.72981,"R. PE. IBIAPINA [S-N]","2019-05",1168
"8885","FS001",-38.552155,-3.800794,"AV. BERNARDO MANUEL [N-S]","2019-05",17718
"8886","FS003",-38.549173,-3.791091,"AV. BERNARDO MANUEL [N-S]","2019-05",18038
"8887","FS005",-38.533133,-3.828078,"AV. PRES. COSTA E SILVA [L-O]","2019-05",9747
"8888","FS006",-38.533314,-3.828216,"AV. PRES. COSTA E SILVA [O-L]","2019-05",9865
"8889","FS010",-38.491527,-3.746641,"AV. ALM. HENRIQUE SABOIA [S-N]","2019-05",24048
"8890","FS021",-38.510377,-3.811223,"AV. DEPUTADO PAULINO ROCHA [L-O]","2019-05",16031
"8891","FS023",-38.509656,-3.829778,"AV. JORNALISTA THOMAZ COELHO [L-O]","2019-05",13379
"8892","FS024",-38.560697,-3.832896,"AV. JOAO DE ARAUJO LIMA [N-S]","2019-05",8148
"8893","FS027",-38.462581,-3.747829,"AV. SANTOS DUMONT [O-L]","2019-05",8187
"8894","FS028",-38.461523,-3.748065,"AV. SANTOS DUMONT [L-O]","2019-05",7094
"8895","FS033",-38.532836,-3.818065,"AV. JUSCELINO KUBITSCHEK [S-N]","2019-05",15279
"8896","FS040",-38.565626,-3.817519,"AV. PRES. COSTA E SILVA [L-O]","2019-05",19500
"8897","FS051",-38.50441,-3.758846,"AV. GOV. RAUL BARBOSA [S-N]","2019-05",38498
"8898","FS063",-38.521031,-3.802721,"AV. ALBERTO CRAVEIRO [S-N]","2019-05",18804
"8899","FS069",-38.521161,-3.802603,"AV. ALBERTO CRAVEIRO [N-S]","2019-05",19835
"8900","FS070",-38.531537,-3.797445,"AV. DR. SILAS MUNGUBA [O-L]","2019-05",14055
"8901","FS071",-38.554216,-3.822269,"AV. PRES. COSTA E SILVA [L-O]","2019-05",17462
"8902","FS072",-38.502344,-3.783122,"AV. ROGACIANO LEITE [S-N]","2019-05",9953
"8903","FS074",-38.508263,-3.80664,"AV. DEPUTADO PAULINO ROCHA [S-N]","2019-05",17342
"8904","FS075",-38.554757,-3.822233,"AV. PRES. COSTA E SILVA [O-L]","2019-05",18842
"8905","FS081",-38.510506,-3.769772,"AV. GOV. RAUL BARBOSA [N-S]","2019-05",26701
"8906","FS082",-38.510398,-3.769813,"AV. GOV. RAUL BARBOSA [S-N]","2019-05",30982
"8907","FS084",-38.508371,-3.806523,"AV. DEPUTADO PAULINO ROCHA [N-S]","2019-05",16349
"8908","FS086",-38.532391,-3.817195,"AV. JUSCELINO KUBITSCHEK [N-S]","2019-05",16553
"8909","FS088",-38.54191,-3.789853,"AV. DR. SILAS MUNGUBA [O-L]","2019-05",17405
"8910","FS104",-38.494461,-3.752861,"R. SANTA TEREZINHA DO MENINO JESUS E DA SAGRADA FACE [O-L]","2019-05",13191
"8911","FS105",-38.512918,-3.746794,"AV. RUI BARBOSA [N-S]","2019-05",12927
"8912","FS106",-38.501379,-3.765874,"AV. GEN. MURILO BORGES [O-L]","2019-05",17878
"8913","FS107",-38.503871,-3.76472,"AV. GEN. MURILO BORGES [L-O]","2019-05",18946
"8914","FS109",-38.514202,-3.723923,"AV. MONSENHOR TABOSA [O-L]","2019-05",16143
"8915","FS112",-38.491155,-3.766121,"AV. CHANCELER EDSON QUEIROZ [L-O]","2019-05",9655
"8916","FS113",-38.491175,-3.766284,"AV. CHANCELER EDSON QUEIROZ [O-L]","2019-05",5179
"8917","FS114",-38.562413,-3.819092,"AV. PRES. COSTA E SILVA [L-O]","2019-05",16860
"8918","FS115",-38.563654,-3.818652,"AV. PRES. COSTA E SILVA [O-L]","2019-05",9376
"8919","FS116",-38.51868,-3.798141,"AV. ALBERTO CRAVEIRO [S-N]","2019-05",19479
"8920","FS119",-38.52688,-3.737993,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",2765
"8921","FS120",-38.518832,-3.797908,"AV. ALBERTO CRAVEIRO [N-S]","2019-05",25046
"8922","FS121",-38.526881,-3.737819,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",2757
"8923","FS122",-38.541852,-3.73316,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",586
"8924","FS124",-38.538167,-3.734494,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",494
"8925","FS125",-38.534883,-3.735491,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",3605
"8926","FS126",-38.532901,-3.736101,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",8238
"8927","FS127",-38.529984,-3.737166,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",3070
"8928","FS128",-38.528334,-3.737559,"AV. DOMINGOS OLIMPIO [O-L]","2019-05",3519
"8929","FS129",-38.539501,-3.733748,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",1318
"8930","FS130",-38.536239,-3.734919,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",1059
"8931","FS131",-38.533782,-3.735641,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",3290
"8932","FS132",-38.531158,-3.736599,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",3637
"8933","FS133",-38.529917,-3.737009,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",2358
"8934","FS134",-38.528244,-3.737419,"AV. DOMINGOS OLIMPIO [L-O]","2019-05",3047
"8935","FS135",-38.489924,-3.749106,"AV. ENG. SANTANA JUNIOR [S-N]","2019-05",12303
"8936","FS138",-38.501979,-3.753291,"AV. ALM. HENRIQUE SABOIA [N-S]","2019-05",17665
"8937","FS141",-38.549438,-3.792392,"AV. BERNARDO MANUEL [S-N]","2019-05",18385
"8938","01385028",-38.61573,-3.818608,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-06",20889
"8939","01385029",-38.6156,-3.818744,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-06",15399
"8940","01385030",-38.57474,-3.811549,"AV. GODOFREDO MACIEL [N-S]","2019-06",21401
"8941","01385035",-38.558757,-3.716957,"AV. FRANCISCO SA [O-L]","2019-06",10964
"8942","01385036",-38.558746,-3.716919,"AV. FRANCISCO SA [L-O]","2019-06",9982
"8943","01385039",-38.560483,-3.716327,"AV. FRANCISCO SA [L-O]","2019-06",7783
"8944","01385040",-38.560716,-3.716298,"AV. FRANCISCO SA [O-L]","2019-06",8461
"8945","01385042",-38.558674,-3.711175,"AV. PRES. CASTELO BRANCO [L-O]","2019-06",18083
"8946","01385048",-38.58424,-3.733952,"AV. DEMETRIO MENEZES [S-N]","2019-06",15994
"8947","01385049",-38.584358,-3.733793,"AV. DEMETRIO MENEZES [N-S]","2019-06",16436
"8948","01385052",-38.560973,-3.735021,"AV. BEZERRA DE MENEZES [O-L]","2019-06",24986
"8949","01385053",-38.560486,-3.734759,"AV. BEZERRA DE MENEZES [L-O]","2019-06",18516
"8950","01385054",-38.548416,-3.732444,"AV. BEZERRA DE MENEZES [O-L]","2019-06",21897
"8951","01385060",-38.538444,-3.728982,"AV. DUQUE DE CAXIAS [L-O]","2019-06",14007
"8952","01385061",-38.538624,-3.729,"AV. DUQUE DE CAXIAS [O-L]","2019-06",5429
"8953","01385062",-38.521236,-3.828651,"AV. JORNALISTA THOMAZ COELHO [L-O]","2019-06",13881
"8954","01385069",-38.55548,-3.755081,"AV. JOSE BASTOS [S-N]","2019-06",20264
"8955","01385070",-38.555399,-3.754849,"AV. JOSE BASTOS [N-S]","2019-06",23169
"8956","01385071",-38.546687,-3.761092,"R. ALBERTO MAGNO [N-S]","2019-06",14967
"8957","01385072",-38.587825,-3.717609,"AV. CORONEL CARVALHO [S-N]","2019-06",8396
"8958","01385074",-38.569601,-3.707902,"AV. PRES. CASTELO BRANCO [L-O]","2019-06",12906
"8959","01385096",-38.553585,-3.757064,"AV. JOAO PESSOA [S-N]","2019-06",17134
"8960","01385097",-38.535967,-3.731938,"R. METON DE ALENCAR [O-L]","2019-06",10848
"8961","01385098",-38.535852,-3.731906,"AV. DO IMPERADOR [N-S]","2019-06",17238
"8962","01385103",-38.530021,-3.73179,"AV. DUQUE DE CAXIAS [O-L]","2019-06",11294
"8963","01385104",-38.529821,-3.73178,"AV. DUQUE DE CAXIAS [L-O]","2019-06",11604
"8964","01385105",-38.564167,-3.760223,"AV. JOSE BASTOS [S-N]","2019-06",24042
